pmid,title,authors,keywords
41029885,A novel electric field approach for improving cognitive function through ameliorating cell-specific pathology in P301S tauopathy mice.,"Jinyun Zhou, Yan Zhong, Chentao Jin, La Dong, Rui Zhou, Yuxing Wang, Zhengbo Fan, Xuesheng Zheng, Xiaoqing Xing, Jing Wang, Mei Tian, Hong Zhang","Animals, Tauopathies, Mice, Mice, Transgenic, Disease Models, Animal, Microglia, Cognition, Brain, Neurons, tau Proteins, Cognitive Dysfunction, Male, Mice, Inbred C57BL, Oxidative Stress, Electric Stimulation Therapy"
41029793,Brain metastasis-associated cancer fibroblasts drive tumor progression and therapeutic resistance through IL26 and CX3CL1 signaling in non-small-cell lung cancer.,"S M Abdus Salam, Eshrat Jahan, Eun-Jung Ahn, Sung Sun Kim, Yeong Jin Kim, Sue Jee Park, Tae-Young Jung, In-Young Kim, Shin Jung, Roo Ji Lee, Jae-Hyuk Lee, Joon Haeng Rhee, Kyung Keun Kim, Min-Hee Yi, Kyung-Hwa Lee, Kyung-Sub Moon",
41029737,Extraneural and extracranial metastatic astrocytoma with primitive neuroectodermal component: a case report.,"Frayne Gomez, Stephen Evans, Forough Foroughi, Narayan Karanth","Humans, Female, Astrocytoma, Young Adult, Isocitrate Dehydrogenase, Brain Neoplasms, Neuroectodermal Tumors, Primitive, Bone Neoplasms, Mutation, Meningeal Neoplasms"
41029717,Mesenchymal stroma drives axonogenesis and nerve-induced aggressiveness in osteosarcoma.,"Gemma Di Pompo, Thimios A Mitsiadis, Pierfrancesco Pagella, Alessandro Pasquarelli, Giuliano Bettini, Silvia Sabattini, Alberto Righi, Sofia Avnet, Nicola Baldini","Osteosarcoma, Humans, Mesenchymal Stem Cells, Animals, Bone Neoplasms, Tumor Microenvironment, Dogs, Axons, Ganglia, Spinal, Coculture Techniques, Cell Proliferation, Cell Movement, Female, Male, Cell Line, Tumor"
41029708,Disruption of circadian rhythms and behavior in Drosophila melanogaster induced by Epstein-Barr virus: insights into viral infections and host physiology.,"Georges Naim, Sabah Znait, Nour Sherri, Elias A Rahal, Margret Shirinian","Animals, Drosophila melanogaster, Circadian Rhythm, Herpesvirus 4, Human, Epstein-Barr Virus Infections, Sleep, Behavior, Animal, Longevity, DNA, Viral, Male, Disease Models, Animal"
41029387,DUSP8 as a regulator of glioblastoma stem-like cell contribution to tumor vascularization.,"Giorgia Castellani, Mariachiara Buccarelli, Quintino Giorgio D'Alessandris, Gabriele De Luca, Ramona Ilari, Francesca Pedini, Maurizio Martini, Cristiana Mollinari, Claudio Tabolacci, Gabriele Ricciardi, Emanuela Germanà, Valentina Lulli, Alessandra Boe, Mauro Biffoni, Giovanna Marziali, Roberto Pallini, Lucia Ricci-Vitiani","Glioblastoma, Humans, Dual-Specificity Phosphatases, Neovascularization, Pathologic, Animals, Neoplastic Stem Cells, Mice, MicroRNAs, Brain Neoplasms, Gene Expression Regulation, Neoplastic, Cell Line, Tumor, Endothelial Cells, Cell Transdifferentiation, Mitogen-Activated Protein Kinase Phosphatases"
41029278,Early treatment-related morbidity and mortality of children with non-Hodgkin's lymphoma treated at Tikur Anbesa Specialized Hospital with modified ALCL protocol: prospective cohort study.,"Mulualeme Nigusie, Haileyesus Adam, Sheila Weitzman, Abraham Kassahun, Abdulkadir Gidey, Daniel Hailu, Gashaw Arega, Getasew Fikad, Tigist Chalachew, Julie Broas, Aziza Shad, Abel Hailu, Yonas Alemayehu Zewde, Menberu Moges Ayele","Humans, Female, Child, Male, Prospective Studies, Child, Preschool, Lymphoma, Non-Hodgkin, Antineoplastic Combined Chemotherapy Protocols, Adolescent, Hospitals, Special, Infant, Lymphoma, Large-Cell, Anaplastic, Morbidity"
41029234,"Cognitive flexibility, memory, and attention in colorectal cancer: findings from a comprehensive neuropsychological assessment.","Sabin Goktas Aydin, Bahar Ozguzel, Bahar Bayramova, Ersin Budak, Erkan Aydin, Ahmet Aydin, Muge Ustuner, Eda Nur Duran, Fatma Bengu Aydin",
41029202,Prognostic factors and survival outcome of brain metastases in breast cancer patients: a retrospective analysis.,"Sajid Durrani, Anas A Al-Ghamdi, Afaf Al-Bugawi, Abdullah Al-Khammash, Mashel Al-Hawish, Khaled Dabour, Yousef Al-Obaisi, Saad Al-Rashidi","Humans, Female, Brain Neoplasms, Retrospective Studies, Middle Aged, Prognosis, Breast Neoplasms, Adult, Aged, Radiosurgery, Metastasectomy"
41029163,Two-sample Mendelian randomization analysis of 91 circulating inflammatory protein levels and meningioma.,"Jiewen Xin, Qiangbin Zhu, Xianyong Chen, Peikun Huang, Weipeng Hu, Zhenyong Huang","Humans, Meningioma, Mendelian Randomization Analysis, Meningeal Neoplasms, Polymorphism, Single Nucleotide, Genome-Wide Association Study, Finland, Membrane Proteins, Male, Female, Adenosine Deaminase, Hepatocyte Growth Factor, Middle Aged"
41029115,Juvenile xanthogranuloma as a potential early manifestation of neurofibromatosis type 1: A case report.,"Lingxi Liu, Chunyan Mao","Humans, Xanthogranuloma, Juvenile, Neurofibromatosis 1, Infant, Female, Male, Scalp"
41028953,Laser Ultrasound Super-Resolution Imaging for Multi-Parametric Non-Invasive Volumetric Characterization of Brain Cancer.,"Daniil Nozdriukhin, Yi Chen, Shuxin Lyu, Daniel Razansky, Xosé Luís Deán-Ben",
41028909,Treatment parameters consideration for universal range shifter-based multi-energy proton FLASH-RT.,"Yiling Zeng, Hong Quan, Qi Zhang, Wei Wang, Xu Liu, Bin Qin, Bo Pang, Muyu Liu, Shuoyan Chen, Kunyu Yang, Yu Chang, Zhiyong Yang","Proton Therapy, Radiotherapy Planning, Computer-Assisted, Humans, Phantoms, Imaging, Radiotherapy Dosage, Brain Neoplasms, Organs at Risk"
41028790,Enhanced image registration based brain tumour segmentation using optical particle swarm intelligence technique with Resnet Inceptionv2 HCNN.,"Nagaraj Varatharaj, Sethuraman Radhakrishnan","Humans, Brain Neoplasms, Neural Networks, Computer, Algorithms, Image Processing, Computer-Assisted, Deep Learning, Artificial Intelligence, Magnetic Resonance Imaging, Image Interpretation, Computer-Assisted, Brain, Particle Swarm Optimization"
41028788,Deep transfer learning based feature fusion model with Bonobo optimization algorithm for enhanced brain tumor segmentation and classification through biomedical imaging.,"Pradeep Gurunathan, Preethi Saroj Srinivasan, Ravimaran S","Humans, Brain Neoplasms, Deep Learning, Magnetic Resonance Imaging, Algorithms, Tomography, X-Ray Computed, Image Processing, Computer-Assisted"
41028747,Computational identification and evaluation of novel PD-L1 inhibitors for cancer immunotherapy.,"Hina Manzoor, Muhammad Umer Khan, Chaudhry Ahmed Shabbir, Raima Rehman, Alaa S Alhegaili, Muhammad Ikram Ullah, Heba Bassiony Ghanem, Ayman Ali Mohammed Alameen","B7-H1 Antigen, Humans, Molecular Dynamics Simulation, Molecular Docking Simulation, Immunotherapy, Neoplasms, Immune Checkpoint Inhibitors, Ligands, Protein Binding"
41028719,Inhibition of ICAM1 diminishes stemness and enhances antitumor immunity in glioblastoma via β-catenin/PD-L1 signaling.,"Meixia Guo, Zheng Yuan, Xiong Jin, Xinyu Li, Yilin Deng, Shuchang Zhou, Rui Niu, Joonbeom Bae, Jong Bae Park, Bingyang Shi, Jinlong Yin","Intercellular Adhesion Molecule-1, Glioblastoma, B7-H1 Antigen, Humans, beta Catenin, Neoplastic Stem Cells, Animals, Signal Transduction, Mice, Cell Line, Tumor, Brain Neoplasms, Tumor Microenvironment, Programmed Cell Death 1 Receptor, CD8-Positive T-Lymphocytes, Female"
41028571,DNA hypomethylation at specific CG-sites within TRAK1 is linked to the neurocognitive profile in Klinefelter syndrome.,"Helene B L Tallaksen, Emma B Hasselholm, Joel B Berletch, Gala N Filippova, Xinxian Deng, Daniel L Van Dyke, James W MacDonald, Theo K Bammler, Simon Chang, Cecilie D R Buskbjerg, Claus H Gravholt, Christine M Disteche, Jesper Just, Anne Skakkebæk",
41028570,Forebrain-specific loss of erythropoietin provokes compensatory upregulation of different EPO receptors.,"Umer Javed Butt, Umut Çakır, Anne-Fleur Wildenburg, Yasmina Curto, Liu Ye, Vikas Bansal, Susann Boretius, Klaus-Armin Nave, Manvendra Singh, Hannelore Ehrenreich",
41028500,Author Correction: Senescent-like border-associated macrophages regulate cognitive aging via migrasome-mediated induction of paracrine senescence in microglia.,"Mengyan Hu, Xinmei Kang, Zhiruo Liu, Shisi Wang, Sanxin Liu, Chunyi Li, Danli Lu, Qin Qin, Yuxin Liu, Haotong Yi, Liling Yuan, Quentin Liu, Zhengqi Lu, Wei Cai",
41028266,Immunocompetent Preclinical Mouse Models of Brain Cancer.,Ángel F Álvarez-Prado,"Animals, Brain Neoplasms, Mice, Disease Models, Animal, Tumor Microenvironment, Humans, Immunocompetence"
41028248,Citronellol silver nanoconjugates as a therapeutic strategy for glioblastoma through computational and experimental evaluation.,"Hina Manzoor, Muhammad Umer Khan, Samiullah Khan, Nazima Haider, Muhammad Ikram Ullah, Heba Bassiony Ghanem, Ayman Ali Mohammed Alameen, Alaa S Alhegaili",
41028213,Transcriptome-wide mapping of small ribosomal subunits elucidates scanning mechanisms of translation initiation in the mammalian brain.,"Preeti Madhav Kute, Francois P Pauzin, Kornel Labun, Clive R Bramham, Eivind Valen","Animals, Mice, Transcriptome, Peptide Chain Initiation, Translational, Brain, Ribosome Subunits, Small, Neurons, Open Reading Frames, RNA, Messenger, Gene Expression Profiling, Protein Biosynthesis, Mice, Inbred C57BL, Ribosomes, Cerebral Cortex, Dentate Gyrus, Male"
41027874,Challenges to determine synergistic drug interactions in mice.,"Bart A Westerman, Yoran Broersma, Tom Wurdinger, David Noske, Peter Sminia, Bakhos Tannous",
41027840,Quality assurance of single isocentre multiple target stereotactic radiosurgery: Findings from long-term off-axis Winston-Lutz testing and machine performance checks.,"Joel Poder, Robert Chambers, Harry Porter, Ryan Brown, Dylan Koprivec, Johnson Yuen, Rebecca Quezeda, Lisa Nourbehesht, Andrew Howie","Radiosurgery, Humans, Quality Assurance, Health Care, Particle Accelerators, Phantoms, Imaging, Radiotherapy Dosage, Radiotherapy Planning, Computer-Assisted, Brain Neoplasms, Radiotherapy, Intensity-Modulated, Organs at Risk"
41027499,Targeting sex-specific DRG inflammation and neurofibrosis to prevent Bortezomib-induced neuropathy.,"Michael B Thomsen, Abhishek Singh, Christina N Thebeau, Vivian D Gao, Nicholas F Schulze, Shannon M Landon, Oshri Avraham, Sarah X Yang, Shriya Koneru, Sami S Geier, Aidan Pelea, Valeria Cavalli, Stefanie Geisler",
41027453,Physical confinement and distance of migration cooperatively enhance chemotherapeutic resistance in migratory GBM cells.,"Qionghua Shen, Adam Germain, Calvin Kong, Young-Tae Kim",
41027387,Advanced-stage ALK-positive non-small-cell lung cancer (NSCLC) patients: Real-world treatment patterns and outcomes from the Italian biomarker ATLAS database.,"Maria Lucia Reale, Daniela Scattolin, Antonio Vitale, Francesco Passiglia, Salvatore Grisanti, Marianna Macerelli, Domenico Galetta, Claudio Sini, Gabriele Minuti, Fabrizio Citarella, Elisa Roca, Francesco Agustoni, Alessandra Dodi, Diego Cortinovis, Lorenzo Belluomini, Serena Ricciardi, Antonello Veccia, Elio Gregory Pizzutilo, Vieri Scotti, Greta Alì, Francesca Mazzoni, Alessandro Russo, Daniele Pignataro, Alessandra Bulotta, Pierluigi Piovano, Concetta Sergi, Anna Bettini, Carlo Genova, Alberto Pavan, Hector José Soto Parra, Cinzia Ortega, Daniele Pozzessere, Tiziana Vavalà, Rita Chiari, Cristina Zannori, Alessandro D'Aveni, Giulia Meoni, Diana Giannarelli, Umberto Malapelle, Silvia Novello, Emilio Bria, Giulia Pasello",
41027284,HDAC2 promotes malignant progression by the RBM47/NONO axis in medulloblastoma.,"Houji Song, Siyu Zhang, Jie Chen, Gaichao Zhao, Fujing Wei, Jingjie Zhou, Tianxiang Feng, Hui Zhao, Ping Liang, Hongjuan Cui",
41026848,Developing an advanced risk stratification model for pediatric intracranial ependymoma based on the prospective trial E-HIT2000 and subsequent registries.,"Katja von Hoff, Denise Obrecht-Sturm, David R Ghasemi, Janna Wenning, Martin Mynarek, Nicolas U Gerber, Martin Benesch, Björn O Juhnke, Brigitte Bison, Monika Warmuth-Metz, Beate Timmermann, Andreas Faldum, Stephan Tippelt, Gudrun Fleischhack, Michael Grotzer, Pablo Hernáiz Driever, Andreas Beilken, Martin Ebinger, Norbert Graf, Michael C Frühwald, Irene Schmid, Irene Slavc, Arend Koch, Markus Bergmann, Christian Hagel, Roland Coras, Ingmar Blümcke, Guido Reifenberger, Jörg Felsberg, Kathy Keyvani, Patrick N Harter, Marco Prinz, Ori Staszewski, Till Acker, Christine Stadelmann-Nessler, Christian Hartmann, Andreas von Deimling, Clemens Sommer, Martin Hasselblatt, Markus J Riemenschneider, Camelia-Maria Monoranu, Elisabeth Rushing, Christine Haberler, Marcel Kool, Martin Sill, Stefan M Pfister, Ulrich Schüller, Torsten Pietsch, Rolf D Kortmann, Robert Kwiecien, Hendrik Witt, Kristian W Pajtler, Stefan Rutkowski",
41026810,"Engineering antibody-drug conjugates targeting an adhesion GPCR, CD97.","Takamitsu Hattori, Michelle Wang, Alexis D Corrado, Suzanne Gross, Michelle Fang, Injin Bang, Nainita Roy, Iryna Berezniuk, Hayley Donaldson, Karenna Groff, Niklas Ravn-Boess, Akiko Koide, Dimitris G Placantonakis, Christopher Y Park, Shohei Koide","Humans, Receptors, G-Protein-Coupled, Immunoconjugates, Cell Line, Tumor, Glioblastoma, Leukemia, Myeloid, Acute, Antigens, CD, Cryoelectron Microscopy"
41026608,"Final Results from a First-in-Human Phase 1 Study of the Dual Isocitrate Dehydrogenase (IDH) 1/2 Inhibitor, LY3410738, in Advanced Solid Tumors Harboring IDH1 or IDH2 Mutations.","James J Harding, Do-Youn Oh, Teresa Macarulla Mercade, Lipika Goyal, Andreas Varkaris, Lola Jade Palmieri, Masafumi Ikeda, Shunsuke Kondo, Li-Yuan Bai, Makoto Ueno, Li-Tzong Chen, Kyriakos P Papadopoulos, Rachna T Shroff, Sani H Kizilbash, Antoine Hollebecque, Jorge Adeva, Rasha Cosman, Tomoya Yokota, Joon Oh Park, Anita Turk, Chih-Yi Liao, Taroh Satoh, Mitesh J Borad, Anthony El-Khoueiry, Nilofer Azad, Kurt A Jaeckle, Herbert H Loong, Wei-Peng Yong, Mark H Bender, Sunoj Chacko Varughese, Deepa Sachdeva, David B Radtke, Ivelina Gueorguieva, Anna M Szpurka, Hsiao-Rong Chen, Hui Liu, Xiaojian Xu, Jordi Rodon",
41026445,Food and Mood: Current Evidence on Mental Health and the Microbiota-Gut-Brain Axis.,"Meroë B Morse, Bianca Garcia",
41026418,Sacituzumab govitecan and stereotactic radiosurgery in the management of HER2 negative breast cancer brain metastases: a multi-institutional report.,"Vaseem M Khatri, Mariella A Mestres-Villanueva, Sierra Daniel, Sreenija Yarlagadda, Ajay Doniparthi, Rituraj Upadhyay, Matthew N Mills, Daniel E Oliver, Hsiang-Hsuan Michael Yu, Joshua D Palmer, Daniel G Stover, Nicole O Williams, Reshma L Mahtani, Manmeet S Ahluwalia, Aixa E Soyano, Hatem H Soliman, Hyo S Han, Rupesh Kotecha, Sasha J Beyer, Kamran A Ahmed",
41026416,Unravelling genomic differences in cerebrospinal fluid: patients with lung cancer with combined brain parenchymal and meningeal metastasis versus exclusive meningeal metastasis.,"Liwei Sun, Jinduo Li, Yuan Lv, Lin Li, Xiaomin Liu",
41026379,Construction of lactylation-related prognostic signature for glioma.,"Yi Huang, Shenbao Shi, Qiuchan Yan, Ziwen Qiu, Zhiming Zeng",
41026369,Voxel-wise analysis of brain metastasis predilection sites in breast cancer by clinical features.,"Hairong Wang, Hongyu Chen, Haoqun Xie, Hao Duan, Lei Lin, Jiangen Chen, Dongping Jiang, Yonggao Mou, Zhongping Chen, Qunying Yang, Maojin Yao, Chengcheng Guo",
41026323,Driver gene-specific prevalence and incidence of brain metastases in non-small cell lung cancer: a meta-analysis encompassing all disease stages.,"Yu Zhang, Yuxin Wen, Peiyang Fan, Fangfang Li, Muye Li, Zhiyuan Wang, Xiaofang Wang, Zichen Mao, Yanxun Li, Yuchen Yao, Li Bian",
41026238,Hypoxia-induced S100A10 promotes glioblastoma malignancy and chemoresistance by activating PI3K-AKT signaling pathway.,"Qingqing Yang, Yunlan Xi, Xuewei Huang, Wenzhe An, Cuiyun Sun, Qian Wang, Dan Hua, Wenjun Luo, Cuijuan Shi, Hongli Pan, Zhendong Jiang, Bingkun Wang, Xuebing Li, Shizhu Yu, Xuexia Zhou","Humans, Glioblastoma, Proto-Oncogene Proteins c-akt, Drug Resistance, Neoplasm, Phosphatidylinositol 3-Kinases, Signal Transduction, S100 Proteins, Cell Line, Tumor, Cell Proliferation, Temozolomide, Gene Expression Regulation, Neoplastic, Brain Neoplasms, Apoptosis, Annexin A2"
41026211,High MCM10 expression mediates TMZ resistance and promotes the progression of glioma.,"Qiusi Tian, Zhijun Bao, Yifei Zhao, Qun Zhang","Temozolomide, Drug Resistance, Neoplasm, Humans, Animals, Mice, Glioma, Brain Neoplasms, Antineoplastic Agents, Alkylating, Cell Line, Tumor, Minichromosome Maintenance Proteins, Gene Expression Regulation, Neoplastic, DNA Methylation, Xenograft Model Antitumor Assays, Disease Progression, Cell Proliferation, Mice, Nude, Cell Movement, Epithelial-Mesenchymal Transition"
41025882,Characterizing geometrical distortions in MRI for radiotherapy: Evaluating MR-SIM protocols and dose accuracy in stereotactic radiosurgery using AAPM TG-284 criteria.,"Mojtaba Barzegar, Aram Rostami, Abbass Yousef Mkanna, Tarraf Torfeh, Satheesh Prasad Paloor, Ahamed Basith, Souha Aouadi, Rabih Hammoud, Noora Al Hammadi","Humans, Radiotherapy Planning, Computer-Assisted, Radiosurgery, Radiotherapy Dosage, Magnetic Resonance Imaging, Phantoms, Imaging, Algorithms, Radiotherapy, Intensity-Modulated, Image Processing, Computer-Assisted, Organs at Risk, Neoplasms, Imaging, Three-Dimensional, Tomography, X-Ray Computed, Practice Guidelines as Topic"
41025853,Long-term Risk of Hydrocephalus Following Traumatic Brain Injury and Hemorrhagic Stroke: A Nationwide Cohort Study in South Korea.,"Youngoh Bae, Chaeyoon Kang, Hohyun Jung, Seung Won Lee",
41025788,Letter: Stereotactic Radiosurgery Dose Reduction for Melanoma Brain Metastases Patients on Immunotherapy or Target Therapy: A Single-Center Experience.,"Shamsudheen Cholayil, Vangipuram Harshil Sai, Vangipuram Shankar",
41025501,YBX1&YBX3 as novel targets to potentiate immune checkpoint blockade response in gliomas.,"Heba Ali, Ningjia Zhou, Li Chen, Levi van Hijfte, Rima Tulaiha, Vivekanudeep Karri, Yalu Zhou, Karl Habashy, Victor A Arrieta, Kwang-Soo Kim, Joseph Duffy, Ragini Yeeravalli, Deanna M Tiek, Xiao Song, Snehasis Mishra, Craig Horbinski, Catalina Lee-Chang, Atique Ahmed, Lu Wang, Dieter Henrik Heiland, Adam M Sonabend, Crismita Dmello",
